"","XOTU","avg_gb","abundance_gb","SpongeEMP","VIP_score","NW_otus","barettin_spearman","p_values_spearman","fdr_spearman","barettin_pearson","p_values_pearson","fdr_pearson","Gb1","Gb10","Gb11","Gb12","Gb13","Gb14","Gb2","Gb3","Gb4","Gb5","Gb6","Gb7","Gb8","Gb9","Kingdom","Phylum","Class","Order","Family","Genus","OTU_in_Sf","sf_signif_correl_bar","inc_dec_estimate","inc_dec_p","bar_spearman","bar_pearson","vip","inc_dec"
"180","X196900606",0.00220198925432409,"rare","not tested",1.57362452656807,"Included",-0.6,0.0666880000000001,0.306158545454546,-0.400512989061741,0.251407376632203,0.409726981709408,0.157259801809565,0.273588970271435,0.470056010340371,0.458423093494184,0.481688927186558,0.411460577337355,0.146057733735459,0.274881516587678,0,0.165015079707023,0,0.298147350280052,0.177940542869453,1,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Oceanospirillales"," OM182_clade"," ",NA,NA,0.498442770224706,0.069660566309283,"n.s.","n.s.","VIP","inc. trend"
"181","X196900142",0.00126264696005189,"rare","not tested",0.0847962469515412,"Included",0.420230319492903,0.226603343210393,0.43096090310479,0.58738789328336,0.0741790335933437,0.212541344480219,0.445876288659794,0.295103092783505,0,0,0,0,0.862757731958763,1,0,0.214561855670103,0.143041237113402,0,0.371778350515464,0,"Bacteria"," Tectomicrobia"," "," "," "," ","yes","not correlated",-0.583070301411029,0.0286326893672827,"n.s.","n.s.","n.s.","decreasing"
"182","X196900231",0.00109536998895686,"rare","not tested",1.87564221869243,"Included",0.644220275096841,0.044381366311308,0.264082845615861,0.893954255059511,0.000485943089950425,0.00613503151062411,0.241009946442234,0.373374139250191,0,0,0,0,0.408569242540168,0.482019892884468,0,0,0.345065034429992,0.583014537107881,0.485080336648814,1,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.447060823867686,0.108999873484268,"barrettin","barrettin","VIP","dec. trend "
"183","X196900264",0.00196462379171738,"rare","not tested",1.88636096084062,"Included",0.496969926503278,0.143926546598004,0.354550761131669,0.886456767659064,0.000632684285004625,0.00772222567281901,0.258389261744966,0.391498881431767,0,0,0,0,0.26006711409396,0.718120805369127,0.61744966442953,0,0.628635346756152,0.618568232662192,0.597874720357942,1,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","significant",-0.582329356180322,0.0288847560440933,"n.s.","barrettin","VIP","decreasing"
"184","X196900276",0.000255842713526044,"rare","not tested",0.0571633581836593,"Included",0.648730074009294,0.0424358375697085,0.264082845615861,0.523720404049049,0.120255290705769,0.282903154798531,0,0,0,0,0,0,0.698765432098765,0,0,0,0,1,0.91358024691358,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",-0.261825476426859,0.365866177169157,"barrettin","n.s.","n.s.","dec. trend "
"185","X196900294",0.00013339157964646,"rare","not tested",0.366097330134539,"excluded",0.522232967867094,0.121502918817113,0.335597111896898,0.398803665417669,0.253625745905271,0.409726981709408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Bacteria"," Spirochaetae"," Spirochaetes"," Spirochaetales"," Spirochaetaceae"," Spirochaeta_2","yes","not correlated",-0.0744827019900444,0.800224904140219,"n.s.","n.s.","n.s.","dec. trend "
"186","X196900357",0.00160960228358981,"rare","not tested",0.489275348617165,"Included",0.443966833631313,0.198671701174244,0.423930709066097,0.458985801879474,0.182090922889364,0.32841398592546,0.506056527590848,0,0,0,0,0.306191117092867,0.48250336473755,1,0,0.340511440107672,0.552489905787349,0.631897711978466,0.442126514131898,0,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," uncultured_Chloroflexi_bacterium"," "," ","yes","significant",-0.549471726734913,0.0418175174226182,"n.s.","n.s.","n.s.","decreasing"
"187","X196900358",0.00251288778836071,"common","YES",0.552365793417377,"Included",0.0711159002218759,0.845218354432491,0.91792530965249,0.13352708876902,0.713061840995943,0.767936644883966,0,0.24718284260269,0,0.800799709196656,0,0,0.159214830970556,0.255906942929844,0.344601962922574,0.492911668484188,0,0,1,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",-0.0516945478172195,0.860682518744073,"n.s.","n.s.","n.s.","dec. trend "
"188","X196900363",0.000910831524259504,"rare","not tested",0.723908466195345,"Included",0.484881137876427,0.155488954782085,0.365637032450257,0.633415631205862,0.0492832924150961,0.154426545691801,0,0.833537331701346,0,0,0,0,0.394124847001224,0,0.673194614443084,0.414932680538556,0.214198286413709,0.582619339045288,0.603427172582619,1,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," "," "," ","yes","not correlated",-0.389898859410091,0.168161414170255,"n.s.","barrettin","n.s.","dec. trend "
"189","X196900418",0.000717231389862378,"rare","not tested",0.839054092453664,"Included",0.819150073319746,0.00373895098080812,0.0997209326765461,0.793311942311881,0.00616953649065355,0.0467530878388776,0.414772727272727,0.339772727272727,0,0,0,0,0.294318181818182,0,0,0.246590909090909,0.268181818181818,0.347727272727273,0.604545454545454,1,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",-0.388987094848638,0.169245867455463,"barrettin","barrettin","n.s.","dec. trend "
"190","X196900425",0.000868136134676432,"rare","not tested",0.480183207955835,"Included",-0.614509867799027,0.0587035237343332,0.288437447152513,-0.676213133654947,0.0318062187561687,0.115763174572002,0,0,0.658889782783588,0.386967015285599,0.440064360418343,0.607401448109413,0,0,0,0.156074014481094,0,0,0,1,"Bacteria"," Acidobacteria"," Subgroup_13"," uncultured_deep-sea_bacterium"," "," ","yes","not correlated",0.647109526532122,0.0123657693596086,"n.s.","n.s.","n.s.","increasing"
"191","X196900431",0.00138305508690698,"rare","not tested",0.266444979498801,"Included",0.0452555728684665,0.901205936909349,0.938369068328291,0.0272300782836882,0.940478350786383,0.952263793778694,0.441661923733637,0,1,0,0,0.673306772908366,0.182697780307342,0,0,0,0.310756972111554,0.260102447353443,0,0.457029026750142,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Cellvibrionales"," Halieaceae"," Haliea","yes","not correlated",0.338054575746684,0.237140579317646,"n.s.","n.s.","n.s.","inc. trend"
"192","X196900449",0.00159213471287051,"rare","not tested",0.258383156158622,"Included",-0.181338565849409,0.616110771137256,0.749225219191231,-0.122449055290979,0.736122881006295,0.772451023185827,0.591954022988506,0.885057471264368,0.496168582375479,0.511494252873563,0,0.802681992337165,0,0,1,0.441570881226054,0.198275862068966,0.466475095785441,0,0.971264367816092,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," OM1_clade"," uncultured_bacterium","yes","not correlated",0.113924080684648,0.698171979585943,"n.s.","n.s.","n.s.","inc. trend"
"193","X196900481",0.00144652777250842,"rare","not tested",0.0279176088889411,"Included",0.669076777444373,0.0343690279218447,0.248961693345023,0.823034251700103,0.00344507256632554,0.0339465687023297,0.514109347442681,0.50352733686067,0.290123456790123,0,0,0,0.37037037037037,0.692239858906526,1,0.373897707231041,0.181657848324515,0.477072310405644,0.940035273368607,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," oI89A_clade"," uncultured_bacterium"," ","yes","not correlated",-0.623562071905004,0.0171816935756206,"barrettin","barrettin","n.s.","decreasing"
"194","X196900488",0.000549658635180674,"rare","not tested",0.176680137877663,"Included",-0.499596723662329,0.141485745645218,0.354550761131669,-0.414077309987207,0.234188205681325,0.394901231195711,0,0,0.59504132231405,0.305785123966942,0,0.523415977961432,0,0,0,0.619834710743802,0,0,0,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",0.342043954372056,0.231298599069353,"n.s.","n.s.","n.s.","inc. trend"
"195","X196900521",0.00117956283902209,"rare","not tested",0.206579308523487,"Included",-0.497811301553132,0.143141970945872,0.354550761131669,-0.584255454149323,0.076120624031037,0.216568535975627,0,0,0,0.473443223443223,0.402930402930403,0.615384615384615,0,0,1,0.246336996336996,0.495421245421245,0.470695970695971,0,0.893772893772894,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",0.166460996131708,0.569516817670062,"n.s.","n.s.","n.s.","inc. trend"
"196","X196900591",0.00132219267963185,"rare","not tested",0.0926594639099188,"Included",-0.103030303030303,0.77699846344389,0.862382909976185,-0.0894046033962201,0.805983194507953,0.839219614900034,0.732142857142857,0.274436090225564,0.56203007518797,0.37781954887218,0.43703007518797,0.555451127819549,0.339285714285714,1,0,0.148496240601504,0,0.602443609022556,0.328947368421053,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," oI89A_clade"," uncultured_bacterium"," ",NA,NA,0.106647919156238,0.716699329276406,"n.s.","n.s.","n.s.","inc. trend"
"197","X196900596",0.0015908312068265,"rare","not tested",1.45711630840668,"Included",-0.551515151515152,0.0984011766696349,0.335597111896898,-0.592024838379241,0.0713644176357375,0.205937319463128,0.404804270462633,0.252669039145907,1,0.604092526690391,0.724199288256228,0.903914590747331,0.26067615658363,0.672597864768683,0,0,0,0.395907473309609,0.537366548042705,0.725978647686833,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ",NA,NA,0.696469213983114,0.00565158139268959,"n.s.","n.s.","VIP","increasing"
"198","X196900597",0.00158627855075862,"rare","not tested",1.46640438696599,"Included",0.619678550331247,0.0560193134989957,0.288437447152513,0.923890474884296,0.000133815584885344,0.00257435696636566,0.295194508009153,0.395118230358505,0.278413424866514,0,0,0,0.493516399694889,0.668192219679634,0.324942791762014,0.260869565217391,0.312738367658276,0.608695652173913,0.761250953470633,1,"Bacteria"," Chloroflexi"," TK10"," "," "," ",NA,NA,-0.573893943911524,0.0318724368467705,"n.s.","barrettin","VIP","decreasing"
"199","X196900207",0.000264007040187738,"rare","not tested",0.661864289239606,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"200","X196900251",0.000399267688627693,"rare","not tested",0.557604853362297,"excluded",-0.121099835758459,0.738944935073495,0.838577960027225,-0.309353441356092,0.384416428838097,0.548708958000836,0,0,0,0,1,0,0.46167097329888,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_deep-sea_bacterium"," "," ","yes","not correlated",0.285368680439472,0.322677611767614,"n.s.","n.s.","n.s.","inc. trend"
"201","X196900284",0.00127401873405176,"rare","not tested",1.88154329126244,"Included",0.619678550331247,0.0560193134989957,0.288437447152513,0.917010532817572,0.000187564100277982,0.00280651468564091,0.330082520630158,0.49662415603901,0,0,0,0,0.261815453863466,0.531882970742686,0.718679669917479,0,0.207801950487622,0.497374343585896,0.67966991747937,1,"Bacteria"," Acidobacteria"," Subgroup_26"," uncultured_bacterium"," "," ","yes","not correlated",-0.529978444018286,0.0512560099346017,"n.s.","barrettin","VIP","dec. trend "
"202","X196900327",0.000610495313956488,"rare","not tested",0.740570900952898,"Included",0.32971917375597,0.352168660821274,0.564587853062678,0.255146468751223,0.476804181614976,0.617400286450162,0,0,0,0,0.626948775055679,0,0.335189309576837,0,0,0.262806236080178,0,0.423162583518931,0.562360801781737,1,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",0.00456398044972323,0.987645591204574,"n.s.","n.s.","n.s.","inc. trend"
"203","X196900329",0.00107241092155123,"rare","not tested",0.975190045041034,"Included",0.644064561465144,0.044449587875937,0.264082845615861,0.792600272500857,0.00624917510717671,0.0467530878388776,0.421821305841924,0.481099656357388,0,0,0,0,0.458762886597938,0,0.724226804123711,0.15893470790378,0,0.56872852233677,0.478522336769759,1,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",-0.473821976689022,0.0869806873235727,"barrettin","barrettin","n.s.","dec. trend "
"204","X196900359",0.00371825447542349,"common","YES",1.74740660334818,"Included",0.631949412714044,0.0499750874113387,0.284365286115223,0.635528719698681,0.0482975554505742,0.153639467732535,0.0704101776705418,0,0.500767712217592,0,0.0919061197631059,0,0.264531695547269,0.221539811362141,0,0.332529063391095,0,0.31300723842948,0.978065365211669,1,"Archaea"," Thaumarchaeota"," Marine_Group_I"," Unknown_Order"," Unknown_Family"," Candidatus_Nitrosopumilus","yes","significant",-0.11498034190794,0.69549508241318,"barrettin","barrettin","VIP","dec. trend "
"205","X196900391",0.000707687073791844,"rare","not tested",1.32731205890193,"Included",0.496969926503278,0.143926546598004,0.354550761131669,0.921582007455007,0.000150374955733446,0.00264136878766574,0.528813559322034,0.608474576271186,0,0,0,0,0.416949152542373,1,0,0.267796610169492,0.310169491525424,0.652542372881356,0.63728813559322,0.988135593220339,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," ","yes","not correlated",-0.580997663949555,0.0293419472324195,"n.s.","barrettin","VIP","decreasing"
"206","X196900404",0.00102687787258098,"rare","not tested",0.0598279549930717,"Included",0.0375183239688433,0.91804409441181,0.948491474365739,-0.0178696053303432,0.960922718200471,0.970531945382476,0,0,0.496470588235294,0.545882352941176,0,0.603529411764706,0.610588235294118,0,0,0.305882352941176,0.249411764705882,0.523529411764706,0.571764705882353,1,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_sediment_bacterium"," "," ","yes","not correlated",0.221342962614054,0.446965962886583,"n.s.","n.s.","n.s.","inc. trend"
"207","X196900513",0.00058842710768349,"rare","not tested",0.47558531300727,"Included",-0.161627045958809,0.655533103205703,0.767638764333634,-0.440255616737557,0.202899394605626,0.356397197481186,0,0,0,0.456908344733242,0.590971272229822,0.651162790697674,0,0,0,0.291381668946648,0,0,0.755129958960328,1,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",0.457529072298481,0.099975822982897,"n.s.","n.s.","n.s.","inc. trend"
"208","X196900524",0.000834213664069115,"rare","not tested",0.568295307807158,"Included",-0.259459721959589,0.46912161628592,0.633863321001711,-0.341863043726433,0.333615154469215,0.492051035812446,0,0.327405857740586,0.648535564853556,0.27510460251046,0,0.643305439330544,0,0,1,0.302301255230126,0,0,0.365062761506276,0,"Bacteria"," Acidobacteria"," Subgroup_2"," uncultured_bacterium"," "," ","yes","not correlated",0.286594150298874,0.320512317833453,"n.s.","n.s.","n.s.","inc. trend"
"209","X196900534",0.000447032936464559,"rare","not tested",0.398938579553584,"Included",0.320636703245973,0.36637679951947,0.575159685417345,0.342929643293926,0.332010120090925,0.492051035812446,0,0,0,0,0,0,0.322815533980583,0,0,0.218446601941748,0.271844660194175,0.512135922330097,0,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",-0.251324413682717,0.386089157181925,"n.s.","n.s.","n.s.","dec. trend "
"210","X196900543",0.000842631365579953,"rare","not tested",1.23576012689207,"Included",-0.277998519049151,0.436736647830521,0.602189780626383,-0.594982144103719,0.069606188282699,0.202442119970742,0,0,0.768221574344023,0.41399416909621,0.485422740524781,1,0.483965014577259,0,0.978134110787172,0.346938775510204,0,0,0.534985422740525,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",0.483440177523125,0.0798907586123475,"n.s.","n.s.","VIP","inc. trend"
"211","X196900559",0.000832441243131638,"rare","not tested",1.51133080371757,"Included",0.398803027440902,0.25362657589473,0.445500594180309,0.577836380243034,0.0802015637877074,0.224467571844513,0,0.523510971786834,0,0.22675026123302,0,0,0.299895506792059,0.522466039707419,0,0.318704284221526,0,0.507836990595611,0.530825496342738,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",-0.278293104817358,0.335340689318502,"n.s.","n.s.","VIP","dec. trend "
"212","X196900582",0.00123108978429444,"rare","not tested",0.691419685325853,"Included",0.158539532662967,0.661780975244574,0.772715358378058,-0.0719100510046024,0.843507666535585,0.873787428924042,0,0.415679124886053,0,0.249772105742935,0.661804922515953,0.474931631722881,0.474931631722881,0,0,0.317228805834093,0,0.454876937101185,1,0.889699179580675,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",0.218495592994198,0.452981707633456,"n.s.","n.s.","n.s.","inc. trend"
"213","X196900589",0.00315212835574825,"common","YES",1.56775550975047,"Included",0.546053376034465,0.102478834255712,0.335597111896898,0.905927160471178,0.000305453909880793,0.00411344598639468,0.53480699439129,0.424612339161993,0,0,0,0,0.475750577367206,1,0.322335862751567,0.235895743978885,0.182448036951501,0.424942263279446,0.454305509732761,0.692510722533817,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ",NA,NA,-0.723972621705121,0.00341572479335336,"n.s.","barrettin","VIP","decreasing"
"214","X196900618",0.00130120133941474,"rare","not tested",0.0454203267835656,"Included",0.281387429766325,0.430930640169286,0.596219104891751,0.339724476824443,0.336845288218492,0.494856350691894,0,0.254339622641509,0.378867924528302,0,0.489811320754717,0,0.183396226415094,0.403018867924528,1,0.126792452830189,0.356981132075472,0.330566037735849,0.663396226415094,0,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," Sva0996_marine_group"," uncultured_bacterium",NA,NA,-0.190550297488997,0.514064612017657,"n.s.","n.s.","n.s.","dec. trend "
"215","X196900170",0.000191772641772774,"rare","not tested",0.162953074231269,"excluded",0.544949260913066,0.10331591735411,0.335597111896898,0.426463812505335,0.219063629812093,0.378212420701221,0,0,0,0,0,0,0.879518072289157,0,0,0,0,0,1,0,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.253792234902839,0.381284274775466,"n.s.","n.s.","n.s.","dec. trend "
"216","X196900238",7.85206124015159e-05,"rare","not tested",0.488777259375025,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Poribacteria"," uncultured_bacterium"," "," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"217","X196900248",0.00075401589126249,"rare","not tested",1.42242183406196,"Included",0.449799389959991,0.192131997137238,0.415087309323231,0.324608417280006,0.360129030382328,0.523195543953296,1,0,0,0,0,0,0.764820213799806,0,0.468415937803693,0.397473275024295,0,0,0,0,"Bacteria"," Acidobacteria"," Solibacteres"," Solibacterales"," Solibacteraceae_(Subgroup_3)"," PAUC26f","yes","not correlated",-0.563574529130352,0.0358324859818529,"n.s.","n.s.","VIP","decreasing"
"218","X196900315",0.000259907292516333,"rare","not tested",0.329095119282728,"Included",-0.0259499648053841,0.943272662504124,0.955093121934,0.210412748288888,0.559564616947406,0.693448175603534,0,0,0,0,0,0,0.709349593495935,1,0,0.380081300813008,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.435905786618429,0.11921442661279,"n.s.","n.s.","n.s.","dec. trend "
"219","X196900317",0.000547083521712329,"rare","not tested",0.398961920179295,"Included",0.147049800563843,0.685194489856953,0.793176429519224,0.279721571321007,0.433780174163021,0.584371718814424,0,0.356529209621993,0,0,0,0,0,0,1,0.132302405498282,0.165807560137457,0.251718213058419,0,0,"Bacteria"," Actinobacteria"," Thermoleophilia"," Gaiellales"," uncultured"," uncultured_bacterium","yes","not correlated",-0.295735091052688,0.30462264696411,"n.s.","n.s.","n.s.","dec. trend "
"220","X196900351",0.000938200820244932,"rare","not tested",0.707264677784219,"Included",-0.450640569719287,0.19119937571179,0.415087309323231,-0.411328250725153,0.237622663771403,0.396692380841516,0,0.569965870307167,0.40386803185438,0.440273037542662,0,0.679180887372014,0,0,1,0.508532423208191,0,0.46188850967008,0,0,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," OM1_clade"," uncultured_bacterium","yes","significant",0.226903745201592,0.435332336760105,"n.s.","n.s.","n.s.","inc. trend"
"221","X196900353",0.000759987482586692,"rare","not tested",1.09526479313373,"Included",-0.497811301553132,0.143141970945872,0.354550761131669,-0.727535942788471,0.0170878567559942,0.0764348240258469,0,0,0,0.314498933901919,0.834754797441365,1,0.3272921108742,0,0,0.233475479744136,0,0.556503198294243,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_Chloroflexi_bacterium"," "," ","yes","significant",0.626622334469617,0.0164862276705361,"n.s.","n.s.","VIP","increasing"
"222","X196900365",0.000350610446161449,"rare","not tested",0.28500498450998,"Included",-0.425030048488848,0.220784955376193,0.43096090310479,-0.546969016686281,0.101787907307713,0.262746327396612,0,0,0,0.398956975228162,0,1,0,0,0,0,0,0.530638852672751,0,0,"Bacteria"," Acidobacteria"," Subgroup_9"," uncultured_bacterium"," "," ","yes","not correlated",0.536353993091144,0.0480141755710948,"n.s.","n.s.","n.s.","increasing"
"223","X196900367",0.000689535897704646,"rare","not tested",0.589100560741987,"Included",-0.614509867799027,0.0587035237343332,0.288437447152513,-0.753376089231714,0.0118701077719363,0.0639195436548637,0,0,1,0.454452405322416,0.683725690890481,0.375639713408393,0,0,0,0,0,0,0,0.665301944728761,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",0.753640547733945,0.00185308708346997,"n.s.","n.s.","n.s.","increasing"
"224","X196900382",0.000259193985114606,"rare","not tested",0.514709951906959,"excluded",-0.121099835758459,0.738944935073495,0.838577960027225,-0.297067242656102,0.404539927949183,0.565516023845916,0,0,0,0,1,0,0.524475524475524,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",0.262696201558347,0.364215606895524,"n.s.","n.s.","n.s.","inc. trend"
"225","X196900387",0.000531962378169617,"rare","not tested",0.368874315722963,"Included",-0.652973265673588,0.0406583713434463,0.264082845615861,-0.705195304857243,0.0227308235921702,0.0880379562487223,0,1,0,0.556776556776557,0.912087912087912,0.908424908424908,0.531135531135531,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," Anaerolineae"," Anaerolineales"," Anaerolineaceae"," uncultured","yes","not correlated",0.604027613893824,0.0221596523896412,"n.s.","n.s.","n.s.","increasing"
"226","X196900392",0.000832269336337955,"rare","not tested",0.496626265029569,"Included",-0.0306771559569924,0.932956838599304,0.950237468690265,-0.253787034978167,0.479236858767798,0.618567702690704,0,0,0,0.218303145853194,0.50047664442326,0.515729265967588,0.26882745471878,0,0,0.225929456625357,0,0.63393708293613,0.320305052430887,1,"Bacteria"," Chloroflexi"," TK10"," "," "," ","yes","not correlated",0.275469507575167,0.340470437928758,"n.s.","n.s.","n.s.","inc. trend"
"227","X196900409",0.000707044710195524,"rare","not tested",0.425773953248833,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.941105588331407,4.90056020483465e-05,0.00123739145172075,0,0,1,0.302685950413223,0.884297520661157,0.957644628099174,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," "," "," ","yes","not correlated",0.885463560135743,2.53571980110956e-05,"n.s.","n.s.","n.s.","increasing"
"228","X196900424",0.000234219688291587,"rare","not tested",1.04433149534864,"Included",0.242199671516918,0.500188742939847,0.664724513643744,0.278785099025262,0.435385859809756,0.584371718814424,0,0,0,0,0,0,0,0,0,0,0.361344537815126,0.554621848739496,0,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",-0.143910308914495,0.623547781165821,"n.s.","n.s.","VIP","dec. trend "
"229","X196900445",0.0010053674531111,"rare","not tested",0.760528292094165,"Included",-0.549531956259951,0.0998696630009897,0.335597111896898,-0.661652544833826,0.037180064239239,0.126224755904643,0,0,0.327447833065811,0.708667736757624,0.596308186195827,1,0,0,0,0,0,0,0.336276083467095,0.821027287319422,"Bacteria"," Acidobacteria"," Subgroup_15"," uncultured_bacterium"," "," ","yes","not correlated",0.794434270287455,0.000688323269324819,"n.s.","n.s.","n.s.","increasing"
"230","X196900473",0.000251261704163026,"rare","not tested",0.125250648073863,"excluded",-0.0580258853185659,0.873494892371295,0.918989418015633,0.151274987456636,0.676555232119169,0.742739983087349,0,0.482367758186398,0,0,0,0,0,0,1,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",-0.205682276707954,0.480536291714631,"n.s.","n.s.","n.s.","dec. trend "
"231","X196900476",0.000463493585154516,"rare","not tested",0.22641022199583,"Included",-0.0580258853185659,0.873494892371295,0.918989418015633,0.151274987456637,0.676555232119169,0.742739983087349,0,0.712662337662338,0,0,0,0,0,0,0.881493506493506,0,1,0,0,0,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," Sva0996_marine_group"," uncultured_bacterium","yes","not correlated",-0.271401562706235,0.347937035999852,"n.s.","n.s.","n.s.","dec. trend "
"232","X196900515",0.000661302748298353,"rare","not tested",0.110040031916037,"Included",-0.544336728766419,0.103782165815216,0.335597111896898,-0.577276815013917,0.0805638562313227,0.224467571844513,0,0,0,1,0,0.829923273657289,0,0,0,0.543478260869565,0,0,0,0.835038363171355,"Bacteria"," Chloroflexi"," Anaerolineae"," Anaerolineales"," Anaerolineaceae"," uncultured","yes","not correlated",0.450550769994073,0.10593163662038,"n.s.","n.s.","n.s.","inc. trend"
"233","X196900539",0.00167566774554296,"rare","not tested",0.981910400982846,"Included",-0.58719831811907,0.0742956141355005,0.315951874849918,-0.777968686755283,0.00805336175315263,0.0577644940193543,0,0,0.270162628609359,0.211085297046133,0.461002323265848,1,0,0,0.201128443411882,0.105874543644208,0,0,0.194822436110189,0,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",0.776342471503376,0.00109452073524883,"n.s.","n.s.","n.s.","increasing"
"234","X196900546",0.000873747664503317,"rare","not tested",0.371681650606658,"Included",-0.614509867799027,0.0587035237343332,0.288437447152513,-0.662970640930287,0.0366700508174742,0.125548309578471,0,0,0.489779874213836,0.364779874213836,0.392295597484277,0.598270440251572,0,0,0,0.269654088050314,0,0,0,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",0.588719210427899,0.0267645413248407,"n.s.","n.s.","n.s.","increasing"
"235","X196900588",0.00287646952610046,"common","NO",1.37908053685013,"Included",0.681032862245232,0.0301508840318769,0.234249175939967,0.855655801605025,0.00158962812628527,0.0169002569215592,1,0.27493842364532,0,0,0,0,0.480603448275862,0.233682266009852,0.766933497536946,0,0.120689655172414,0.335899014778325,0.212746305418719,0.710899014778325,"Bacteria"," Acidobacteria"," Subgroup_9"," uncultured_bacterium"," "," ",NA,NA,-0.631474436329723,0.0154276827177868,"barrettin","barrettin","VIP","decreasing"
"236","X196900619",0.00121288264573178,"rare","not tested",1.02982394647025,"Included",0.325158807729976,0.359267465344641,0.573691920945593,0.418442548205733,0.228792564899694,0.391044523989351,0,0.651085141903172,0.326377295492487,0.353923205342237,0,0,0.202838063439065,0,0,0.209515859766277,0.31135225375626,0.548414023372287,0.540066777963272,1,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ",NA,NA,-0.0403346566224996,0.891108304964476,"n.s.","n.s.","VIP","dec. trend "
